classificacao,sentimento_manual,comentario,justificativa
-1,1,I know who I want to be with.. I know that I can spend the rest of My Life.. Just looking into your eyes.. and Looking for your Heart.. to tell YOUR HEART.. I love YOU.. please tell me that I am able to love YOU.. as I look up.. I see the Door.. I know that YOU can hear Me.. because I heard the foot steps by this Door.. I am not speaking softly either.. I am Not whispering to Your Heart.. but I can be as loud as I can so that ON the Other side of this Door.. YOU know.. YOU can hear my Voice.. because I hear your foot steps.. If my two ears are able to hear the steps and how it just stopped.. I know because My voice is louder than Your walking steps.. Please Open this Door.. I want to ask YOU.. Please pull your Heart Out of this Glass Jar.. Let me see that this Heart who is inside this Glass Jar.. this Heart belongs to YOU and that this Heart was send to the right Person.. I don't want you to Tell me that YOU gave your Heart to another Person and He has a different Name then I.. It is I who loves YOU.. it is I who has asked for Your Heart for a Long time.. who is the one waited for it till Now.. that is WHY I need to know.. if YOU can open this Door.. I want to see that THIS HEART.. YOU are able to Hold and tell me.. I am the right Person you send too.. you know that I can get hurt.. YOU know that I can be soft too.. and when Hurt comes.. and when Pain Hits.. I can show you a lot of tears that comes along with Pain and suffering because I love YOU.. Please.. Open this Door.. tell me.. this is Your Heart.. it is the Right Heart.. the Right person.. that It is YOU.. the address has lead me here and YOU are wondering if the address has lead me here.. why do I make such a great deal about it.. because I want it to Be YOU.. I want YOU.. I need YOU.. that is why.. I needs to be sure that It is YOU because I am loving YOU still.. please.. Open this Door and tell me.. it is YOUR HEART.. and I would turn.. and I hear something.. I know that the door is ready to be Opened.. I hear something being unlocked from the Inside.. Please Open this Door.. show me that this is Your Heart.. I want to Love Your Heart if this is Your Heart.. Please.. Open this Door for me.. as I stood there.. I turn to LOOK UP.. the MOON is still UP high.. I just love the Peace of the Night.. because through this Peace comes Joy and Love because I know I love YOU.. as I am Looking UP at the Moon.. I hear the Door Opens.. and I turn to the direction.. I see YOU standing there.. is it really YOU.. it must be YOU because.. I been waiting.. I do not know how Long.. I waited like this.. I would walk Out.. staring at this MOON.. that same Moon time after Time.. when can I see YOU again.. when can I be close to YOU.. just because I want to love YOU more.. then WHY do you have to make it this Hard for Me.. WHY do you keep on making me to wait.. I know that Love is patient.. but How long is patient is what I am asking for.. all I want to do.. all I be asking for is.. I just want to Love YOU.. why can't I just love YOU like this.. WHY.. please tell me WHY does it has to take so long.. even right Now.. I can't take a step closer.. because.. what If you close this Door.. and I be waiting for.. Not sure How long.. but I want you now.. I see you looking down.. my both arms around this Glass Jar.. with Your Heart inside.. I see your hands Open the Top lid.. YOUR HANDS goes into the Glass Jar.. You TOUCH and grab and YOU PULL out the Heart.. my breathe.. I can feel my Heart.. it is starting to Beat.. but this Beating start to go faster as I see YOUR HANDS grab and Your Wrap Your Arms around YOUR HEART.. I can feel my Breathe.. IN breathes IN and Breathe Out.. as I am lost in the Moment.. When YOUR HEART draws near to Your Chest.. I look up to see the two eyes.. YOU are so Beautiful.. I can't breathe.. YOU are so Beautiful.. WHAT AM I suppose to do when YOU stand there too close.. I see Your Heart.. so this is Your Heart.. I can't breathe.. because WHY did I doubted that It was Not.. WHY did I think that This Heart did not Belong to YOU.. I know because YOU are like a Dream comes True.. YOU are a woman that NO MAN can handle.. when YOU are so Close.. YOUR SMILE.. YOUR BEAUTY.. it take My breathe away.. feels like a storm Hits My Head.. I am not sure why I feel so Light headed.. I feel like I want to crash Down.. a WIND.. strong Wind came and Just swept me Off the Feet.. I am not sure what hit me so Hard.. But I see YOU holding that Heart.. Can I hold YOU.. May I hold YOU and your Heart.. NOW I know that it is YOU.. the most beautiful.. It is YOU.. Please.. give me Your Heart back.. I think you are Holding YOUR HEART just too long.. Let me please be the One to Love Your Heart.. I need YOU to put your Heart back into this Glass Jar.. I need Your Heart.. Please give it to me.. give it back to Me.. I need that HEART.. I don't want YOU TO GO.. so Please.. I know that I can Love your Heart more than YOU can Love that Heart.. as I stand there.. lifting up the Glass Jar.. Now it is empty.. Only YOU can put that Heart so I can Love YOU.. far and be distance away from Me.. it aches.. I ache many times.. I ache looking at your Picture.. I ache when I eat.. I can't eat because I think of YOU.. I ache when I am breathing and alive.. I ache trying to go to sleep.. some nights it is so hard to sleep.. I would get few hours but once My eyes open.. I see YOU.. I think of YOU.. I miss YOU.. I would say Gosh.. WHY.. I just can't stop.. I need YOU right.. is this HOW MUCH I NEED YOU NOW.. that I just can't stop thinking and wanting to be with YOU and Love you.. and Miss YOU.. I would get out of the bed.. I Look out the Window.. light rain of showers falling from the sky.. I miss YOU.. why this rain.. I needs to run in the Rain.. get YOU off my Mind.. I can't stop thinking about YOU.. what YOU HAVE done to me.. why.. I feel like I am dying inside.. I feel like it hurts because I am dying for YOUR LOVE.. as I open the front door.. I look up.. I begin to walk down the side walk.. I can feel the light rain hitting Me.. It feels so cool outside.. and I turn.. I still see the Moon and I face the Moon.. I open my Mouth LOOKING at the Moon.. and I say.. DO YOU HEAR ME.. Please.. Give an Ear to Me.. DO you think I can send a Word.. I have a picture of the One WHO I LOVE.. and I look at the Picture looking UP at the Moon.. In front of me is YOUR PICTURE.. Behind is the BIG MOON.. and I open my mouth.. I love YOU.. and YOU know How Much I love YOU.. but right Now.. I am missing YOU SO BAD.. like I got hit by something.. and it hurts when YOU get Hit.. that kind of a Hit where YOU Know it hurts from the Inside.. and since I am missing YOU right Now and I want to be with YOU and YOU KNOW I LOVE YOU.. let me ask YOU THIS.. DO YOU LOVE ME.. Yes.. I am asking YOU this question.. because I am not sure.. DO YOU LOVE ME.. DO you ever think of Me.. DO YOU know how it feels when YOU are missing someone YOU LOVE.. It does not feel so GOOD when pain is being involved but I feel like in my Heart.. I want to be with YOU.. but WHY do I feel like YOU do not want to be with me.. I only feel the distance.. like far away.. WHY can't YOU love I am aching Inside.. I just can't take it anymore.. and I am hurting right Now.. I want to be with Her.. and you can see that I am sick.. dying inside.. Can you please give me some Pills.. maybe these Pills can help me to calm me down.. feels like a storm inside of me.. waves crashes into my Own Heart,"The comment is an extremely extended, rambling, and intensely emotional outpouring of longing and despair, exhibiting strong negative feelings and a perceived lack of reciprocation."
1,1,"I am very grateful to have been a fan of Ariana Grande for over 10 years, the way she composes, how she puts love and dedication into her works. These video clips and the lyrics are simply synchronized, it feels like I'm watching a movie. Many congratulations to the entire production including Ariana <3",Expresses gratitude and admiration for Ariana's artistry and the overall production.
1,1,This video is so powerful,"Expresses a strong, positive sentiment about the video."
-1,0,Autotune,Implies a negative judgment of the vocal production.
1,1,Fantastic baseline & vocal hamonics! Beautiful track! 👌,Expresses strong positive sentiment regarding the bass and vocal harmonies.
0,1,am i the only one who feels like since her return she has been singing about her reality? Like its not just lyrics?,Expresses a critical observation about the artist's lyrical content and personal themes.
1,1,It makes me emotional and great song too! Thank you Ariana!! ❤,Expresses strong positive feelings and gratitude.
1,1,this gives me Robyn vibes in the best way. circa Dancing on My Own,"Compares the song favorably to Robyn's iconic song, ‘Dancing on My Own’."
1,0,this song hits me in so many ways. too many relationships have left me feeling this way. im sorry if anyone has felt the emotions that ari is singing about xx,Expresses deep emotional connection and empathy with the song's themes.
0,0,Already feels nostalgic,Expresses a feeling of reminiscence without strong positive or negative emotion.
1,1,How Ari beautifully wrote the lyrics 💖,Expresses strong admiration and affection for Ariana's songwriting.
1,0,"Ari baby, this was also for me it takes us so deep every word and this song is now just as important as they are to us",Expresses deep personal connection and importance of the song.
-1,1,"Essa música mexe tanto, mesmo depois de tanto tempo, por ser tão real em nós, em pleno 2025, ela me fez lembrar 2013 WTF A dor que senti naquele tempo, é exatamente o que esse vídeo mostra, em alguns aspectos bem pior, pois não tinha uma forma mágica para simplesmente esquecer, foi muito sofrido e demorado, mas passou.... Mas a cicatriz ficou, para eu lembrar sempre, primeiro de mim!!!",Expresses intense pain and suffering associated with the song’s themes.
-1,0,"How Ari sings the passage that ends on rather die, esp die is Tomaten to forward character, Ari and death a word around feels of insecurity tongued our by Ari in a scre giving tone. That is end of character or end of horizon?¿¿",Expresses harsh criticism of Ari's vocal performance and delivery.
1,1,This is probably the most realistic and authentic version of Ariana I’ve seen and this song is literally a knife through you cutting deep cause the emotion 😢 and work she put into this song it’s a beautiful disaster of a masterpiece absolutely love it and the fact that she is my age 32 years old just love Ariana she a beautiful woman and talented singer,Expresses deep appreciation and emotional connection to the song and Ariana's artistry.
0,0,"In my country there is a song almost exactly like yours. From the melody to the images in the MV, they are the same","Expresses similarity to another song and MV, indicating a mixed reaction of recognition and potential criticism."
-1,-1,"So annoying this gal ,so fake ,omg Peter's annoying  shows up everywhere annoying",Expresses strong dislike and annoyance towards the artist and a specific individual.
0,0,"I wish there was an acoustic version of this song, I love it but for me it’s ruined by all the extra house music style beats (not a fan of techno or house music) 😢",Expresses love for the song but criticizes the added beats.
0,0,Keith Urban’s acoustic version of this is 1000 times better.,Expresses a preference for one version over another.
1,1,OMG EVAN PETERS MAKES MY HEART SKIP A BEAT UGH SO HANDSOME,Expresses intense admiration and affection for the artist.
0,1,This song has become LOVE and DEEPSPACE (more like love and depression) OST 🤣🤣🤣🤣🤣🤣🤣,Expresses both positive (love) and negative (depression) sentiments.
0,1,July 2025 The heartbeat in the music,A reference to a future date with no clear positive or negative sentiment expressed.
1,0,She’s giving Gwen tennison vibes,Compares the artist to a positive and admired figure (Gwen Tennyson).
-1,1,"Omg,wt a lyrics....",Expresses strong disapproval of the lyrics.
0,0,Can't believe this song is already nostalgic.,Expresses both enjoyment and a feeling of looking back on the song.
0,0,Never understood this song before now.  The lyrics always seemed so conceited but the  melancholy is palpable making the song memorable.,Acknowledges initial criticism but praises the song's emotional impact.
1,1,Just a heart beat away❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Expresses enthusiastic joy with numerous heart emojis.
1,1,"This video is so impressive and emotional, wow",Expresses strong admiration and emotional impact.
0,1,She knows...I know! 🥲🥲🥲 i love this song as much it kills me so deeply.,Expresses intense love with a hint of sadness.
-1,1,Wait for your love backup vocals came from another song on Nickelodeon that another girl was singing.,Criticizes the vocals as being poorly sourced and not belonging to the artist.
1,1,Love this! Getting some Robyn - Dancing On My Own vibes 🩷,"Compares the song to a well-regarded track, expressing enjoyment."
1,0,This gives taeyeon what do I call you vibes 💫,"Compares the song to a beloved Taeyeon song, indicating strong appreciation."
-1,0,I literally can’t stop listening!! I wish I could forget too. He broke my heart and I let me which is fucking worst. I should have known better,Expresses intense emotional pain and regret.
1,1,I'm a vocalist and I love me some Arrianna yes sir you go girl,Expresses enthusiastic support for the artist.
-1,0,does anybody else notice the lyrics I saw coming and I cried are no longer in this,Expresses disappointment and sadness due to altered lyrics.
-1,0,"This days authentic is sale your soul to lucifer .people sacrifice the light of GOD FOR A LIE FOR A TEMPORARY MATERIALS  THINGS ,NOT ETERNAL LIFE WITH JESUS!!! LOVE JESUS MY GOD FOREVER AND EVER!!!",Strongly condemns the song as promoting a dark and sinful lifestyle.
1,-1,Die With A Smile smashes this song btw beats it on the numbers 2 fold too,Expresses strong praise and claims superiority.
0,0,It already feels nostalgic,Expresses a feeling of reminiscence without strong positive or negative emotion.
1,1,Perfect vibes—,Expresses enthusiastic enjoyment and positive feelings.
-1,0,This song triggered so many emotions in me. I cried so much. How painful is to let some one go when that one person is everything you desire and wanted. This longing and  then con Josh li letting it all go….,Expresses intense sadness and loss through emotional description.
0,0,"How did I just realize the power of her being able to walk down the street and not having emotion or reaction to her old boyfriend- like yes ik her memory was erased but idk man its so powerful and it hit me so hard. Like after all that hurt she endured, she doesn’t even give the person a second glance or thought. It’s use beautiful","Expresses awe and admiration mixed with a somewhat detached, analytical observation."
-1,-1,"I am Cat, and my voice resembles that of Miss Piggy; it is arguably one of the most annoying voices in existence!","Expresses strong dislike for the voice, comparing it to an irritating one."
1,1,Awww so sweet n emotional song 😢❤,Expresses affection and emotional connection to the song.
1,1,Her VOICE IS AMAZING AND HER BEATUY I WISH I WAS HER SHES SO PRETTY OMG I CANT IM A BIG FAN❤❤❤❤❤❤❤❤ I,Expresses strong admiration and affection for the artist.
-1,1,Yoooo ari Kari wish you the best endeavors in this god awful victorious fucked us all my bad home girl I kind of leaked you to free stardom....funnnnn isn't it? 😅😂,Contains harsh insults and accusations of betrayal.
0,1,"The chorus is amazing, the tune is great but verses need to be longer and production quality needs to be better, the music overpowers during the verses and the lyrics cant be heard properly.","Highlights both positive aspects (chorus, tune) and significant criticisms (verse length, production quality, lyrics clarity)."
1,1,2:58 hits so deep 🥲,Expresses a strong positive emotion (deepness) associated with the song.
1,1,Ari you’re the best. You feel our emotions ❤,Expresses strong affection and empathy towards the artist.
1,1,I really love that Ariana Grande was born under the sign of Cancer!♋❤ Cancerians are the most emotional signs and she eminates so beautifully in her songs!,Expresses admiration for Ariana Grande based on her astrological sign.
1,0,So emotional,Expresses a feeling of intense emotion.
0,1,"Great pick me up positive and emotional song.  Glad you are about the music first and foremost and are not a sex symbol in this chapter and I feel it cheapens an artists talent if showing skin is part of the equation.  This is the best format, live performance with a band of great musicians who don’t need to dance around.  My two cents for what I think is best for Ariana’s career and legacy.  Good dress and clothing is attractive and classy and Arianna still looks great but as the good witch now.  Let me add any wealthy health advocate does intermittent fasting and has very low body fat as Arianna reflects now.  She might be the healthiest ever for longevity and people calling this anorexic have it wrong I think.   Peace out…TRap",Combines praise for the song with commentary on the artist’s appearance and health.
-1,0,"This has got to be the most painful experience for any human who has felt true love for that someone else to have to endure. Who wants to forget the person that made your heart skip a beat, turned the world into your personal playground, made you want to continue to live after all your will was gone. No matter what happens or who may come along, no one will ever take His place. He will forever live in My ❤ in My 💭 and in My 🧠",Expresses intense sorrow and heartbreak over a lost love.
1,1,"Crazy I was just having a conversation w/ my sister the other day about erasing memories. Sobbing. She is truly so amazing & so intimate how she just makes real life heartbreak, happiness, etc. come to life through a screen so powerfully.",Expresses admiration for the artist's ability to evoke emotions through her music.
-1,0,Betsy definitely wrote thing song after Evan Peters left his synthetic girlfriend for real human,Expresses disdain and disbelief regarding the song's creation.
-1,1,"I get the msg that this song is for her fans and for the media. She's talking about waiting for yall to love her again. Celebs get temporarily canceled, and then people forget the drama and start loving them again. She's obvi not breaking up with Ethan just because people hate her for a minute. She says it's just her and herself until yall love her again. She also says ""at least I look this good "" showing how she doesn't care what people say bcuz she knows her ""truth"". Obvi at the end of the day she IS a homewrecker BUT people will love her again.",Criticizes the artist's perceived manipulative behavior and self-centered attitude.
0,0,Eternal Sunshine of the spotless mind vibes 😢😭,"Evokes a nostalgic feeling with sadness, acknowledging a positive association alongside a negative one."
1,1,Currently obsessed with this song! I love her voice and the lyrics!,Expresses strong affection and enjoyment of the song.
0,0,It already feels nostalgic,Expresses a feeling of reminiscence without strong positive or negative emotion.
1,0,it made emotional again,Expresses a positive emotional response to the song.
-1,0,Never thought I would relate to this song. I just went through the worst relationship of my life and I wish I could do this. I just wanna forget I’m in so much pain.,Expresses feelings of pain and distress related to a difficult experience.
1,0,This songs lyrics are actually so relatable its heartbreaking 💔,Expresses deep emotional connection and empathy through the lyrics.
-1,-1,"Always when i see that girl i feel she is surrounded by the negativ vibes of prostet*tion,  tryin' to be as white as possible for money. Poor girl 😢",Expresses strong negative judgment and accusations of exploitation.
1,1,"Everyone in the music industry has problems, celebrity, a lot of money does not bring happiness and this is found in their songs, their sadness turns into art, only from suffering is art truly born, unfortunately, I cried on this song, I admit from the first chords, Ariana, you conveyed everything you wanted! Love always hurts, it leaves scars, unfortunately that's how man is and because of pride he loses a lot! most often it is easier for us to hurt than to say a good or encouraging word, because inside we all suffer! It's just that we like to mask it, but we all suffer. I congratulate you on this wonderful girl, you've outdone yourself! Take care Ariana! And I hope you find peace and true love!",Expresses deep empathy and admiration for Ariana's artistry and vulnerability.
1,0,"The first time I heard this song I found it curious, I wasn't used to this kind of music, especially coming from arii, but literally his voice conveyed his feelings to me , accompanied by the video it is impossible not to feel emotion, the truth lagrimee . Thank you Ari for your music and for conveying so much. ❤",Expresses genuine emotion and appreciation for the artist's music.
0,0,vibes 🎧,Simple expression of enjoyment without strong sentiment.
0,0,With billie eilish lady gaga beyonce sabrina what do you guys expect.. their songs composure and lyrics are much better. Who tells Ariana to release album at the beginning of the year lol this is flopping move. Even avril has new song bruh,"Praise for several artists, criticism of Ariana Grande's release timing."
-1,-1,I’ve never heard anything so awful. Music has gone so down. Ridiculous,Expresses strong disapproval and claims the music is terrible.
1,1,"""So for now its only me, and maybe thats all i need"" That hits deep",Expresses a comforting and relatable sentiment of contentment.
0,0,its sooo hard disconnecting to that person  after your 9 year relationship.. but you have to. for yourself. so this songs is so deep.,Expresses difficulty of separation mixed with acknowledgement of song's depth.
1,1,Her voice is magical. This song is amazing. Love everything about it. The lyrics the beat the voice.... so good to hear your voice again.,"Expresses strong, enthusiastic appreciation for the song and the artist's voice."
1,1,Ariana grande is the best. sound so emotional.😍.I feel her.,Expresses strong admiration and emotional connection to Ariana Grande's music.
-1,0,This mv makes me so emotional ☹️☹️,Expresses sadness and emotional distress.
1,1,This is a deep music video ❤,Expresses strong positive emotion and appreciation.
0,0,Why do I feel like this song has a deeper meaning,Expresses confusion and a desire for interpretation.
1,1,OMG I LOVE THIS SONG SO MUCH I KNOW ALL THE LYRICS,Expresses intense enthusiasm and familiarity with the song.
-1,0,Omg this song is the first time I deeply thought about her perspective. That being a celebrity under scrutiny can feel like everyone hates you. And that everything you do is wrong. I never want to make someone feel that way.,Expresses empathy for the artist's potential feelings of negativity and criticism.
1,1,"This song & vocals are gorgeous, the music video… cracked me to my core. 🥹💔",Expresses intense emotional connection and appreciation.
0,0,"My head canon, that probably isn't true but ah well, is that this isn't about a person but about her relationship with the media. Before you disagree, go read the lyrics and think about it",Expresses a personal interpretation alongside a critique of the song's meaning.
1,1,"super underrated song....i love the melody, the lyrics, the video, the sad reality.......",Expresses strong appreciation for multiple aspects of the song.
1,1,"Love is hard, and she shared her interpretation in the most beautifully emotional and relatable way. Thank you.",Expresses appreciation for the artist's heartfelt and relatable interpretation.
1,1,Giving me a dancing on my own vibe from Robyn,Expresses enjoyment and comparison to a well-regarded song.
1,1,"This is truly one of ari's best songs. If not, the best. The melody, the lyrics, the meaning, the vulnerability in this song is unmatched. This song invokes feelings in me that I run from. Feeling scared, being alone, learning to love myself. Ari knows how to invoke those emotions and express them in her music. Her as a person and her aura and energy makes you feel her music so much more. She is truly a magnificent artist and I love her. She's one of the rare artists I love almost every song of and I can never hate. She's just beautiful. Internally and externally. Ari never gets old.",Expresses overwhelming admiration and love for the artist and her music.
1,1,the vocals are so pretty,Expresses admiration for the song's vocals.
1,1,"It’s been 7 months and still I can’t stop listening to this song. The lyrics, the emotion Ari brings and the personal memories I relate to. Can’t wait to sing this song on her next tour and cry at the same time 😅😊",Expresses continued strong affection and anticipates joyful emotional experiences.
1,1,"it's magical how great someone can become from time and surviving tribulations. That melody at 2:59 is awesome. It feels both new and nostalgic. I kinda wish I had more of that melody in the beginning, even as a background or to replace the second chorus at 1:45. I think this element could have kept it a bit more lighter and dance- vibe like, without losing the weight of the song. I have to listen few more times. I loved the beat too. It feels very purple and pink and the kick at 1:52 flowed amazing. I wonder what you'll be creating in 2028. Excited for Wicked! It'll be my first time ever seeing it and I'm a theatre kid! 😜❤",Expresses enthusiasm and admiration for the song's elements and the artist's journey.
1,1,"How emotional 😢 really felt that, almost started crying on the bus",Expresses a strong emotional response to the song.
0,0,Why is this already nostalgic,Expresses a simple observation without strong emotional tone.
1,0,This vdo made me cry. Ari is not acting and her emotion is so true.,Expresses strong emotional connection and appreciation for the artist's performance.
1,1,I finally realized what itch this scratches. Definitely a little different but very similar to Call Your Girlfriend by Robyn... Or maybe Dancing on My Own..... basically that whole album from Robyn. This is not a bad thing! Great vibes all around,Compares favorably to a well-regarded album and expresses positive feelings.
1,1,"Ariana Grande never fails to deliver raw emotions with her angelic voice! 🎶✨ This song is heartbreakingly beautiful, capturing the pain of letting go while still holding on to hope. 💔🌟 The visuals perfectly complement the story—who else feels like they’re living through every lyric? Let’s show some love for this masterpiece! 🙌❤",Expresses strong praise and admiration for Ariana Grande's song and vocals.
0,0,Is it just me or is the deep meaning here about abortion?,Suggests a potentially controversial interpretation while acknowledging the possibility of a different meaning.
1,0,wowwww nostalgic,Expresses a feeling of fondness and reminiscence.
-1,0,@kwaku beats to Mrs grande.......who grade  ??ta sampaikke green hijau ijo....terkait Kabeh lho dalton tampan Karo tinggi badane sopo mantanmu sebelume terkait Kim kadharsian...lha kene sumpah tersinggung tapi di ulang terus omong kosonge pemerintah mu utekke piye ya Heran kene bading Indonesia pemerintah e utekke piye ya Heran kene jujur,"Contains incoherent and aggressive remarks, expressing confusion and frustration."
1,1,Brooke maya and all my friends from high school who I haven’t seen since  March 2020  this video makes me think of them L😊never seen it before so beautiful and emotional   felt like I was going to cry multiple times love you all  so much and you Ariana so much hopefully we can all see each other eventually  at some point in the future ❤️❤️❤️❤️❤️❤️,Expresses deep fondness and emotional connection to the video and its creators.
1,0,It's Catchy and Deff Catching My Attention Everytime I Listen to this 😌,Expresses enjoyment and attraction to the song.
1,0,beat is on the money,Expresses satisfaction with the song's beat.
1,1,This video has a great vibe to it and i really liie the storyline,Expresses enjoyment of the video's atmosphere and narrative.
1,1,The concept of the video and the lyrics are so in sync. Truly a great record 👏,Expresses strong approval and appreciation for the video's concept and lyrics.
