comment,user_name,date,likes,compound,sentiment,sentimento_manual
I know who I want to be with.. I know that I can spend the rest of My Life.. Just looking into your eyes.. and Looking for your Heart.. to tell YOUR HEART.. I love YOU.. please tell me that I am able to love YOU.. as I look up.. I see the Door.. I know that YOU can hear Me.. because I heard the foot steps by this Door.. I am not speaking softly either.. I am Not whispering to Your Heart.. but I can be as loud as I can so that ON the Other side of this Door.. YOU know.. YOU can hear my Voice.. because I hear your foot steps.. If my two ears are able to hear the steps and how it just stopped.. I know because My voice is louder than Your walking steps.. Please Open this Door.. I want to ask YOU.. Please pull your Heart Out of this Glass Jar.. Let me see that this Heart who is inside this Glass Jar.. this Heart belongs to YOU and that this Heart was send to the right Person.. I don't want you to Tell me that YOU gave your Heart to another Person and He has a different Name then I.. It is I who loves YOU.. it is I who has asked for Your Heart for a Long time.. who is the one waited for it till Now.. that is WHY I need to know.. if YOU can open this Door.. I want to see that THIS HEART.. YOU are able to Hold and tell me.. I am the right Person you send too.. you know that I can get hurt.. YOU know that I can be soft too.. and when Hurt comes.. and when Pain Hits.. I can show you a lot of tears that comes along with Pain and suffering because I love YOU.. Please.. Open this Door.. tell me.. this is Your Heart.. it is the Right Heart.. the Right person.. that It is YOU.. the address has lead me here and YOU are wondering if the address has lead me here.. why do I make such a great deal about it.. because I want it to Be YOU.. I want YOU.. I need YOU.. that is why.. I needs to be sure that It is YOU because I am loving YOU still.. please.. Open this Door and tell me.. it is YOUR HEART.. and I would turn.. and I hear something.. I know that the door is ready to be Opened.. I hear something being unlocked from the Inside.. Please Open this Door.. show me that this is Your Heart.. I want to Love Your Heart if this is Your Heart.. Please.. Open this Door for me.. as I stood there.. I turn to LOOK UP.. the MOON is still UP high.. I just love the Peace of the Night.. because through this Peace comes Joy and Love because I know I love YOU.. as I am Looking UP at the Moon.. I hear the Door Opens.. and I turn to the direction.. I see YOU standing there.. is it really YOU.. it must be YOU because.. I been waiting.. I do not know how Long.. I waited like this.. I would walk Out.. staring at this MOON.. that same Moon time after Time.. when can I see YOU again.. when can I be close to YOU.. just because I want to love YOU more.. then WHY do you have to make it this Hard for Me.. WHY do you keep on making me to wait.. I know that Love is patient.. but How long is patient is what I am asking for.. all I want to do.. all I be asking for is.. I just want to Love YOU.. why can't I just love YOU like this.. WHY.. please tell me WHY does it has to take so long.. even right Now.. I can't take a step closer.. because.. what If you close this Door.. and I be waiting for.. Not sure How long.. but I want you now.. I see you looking down.. my both arms around this Glass Jar.. with Your Heart inside.. I see your hands Open the Top lid.. YOUR HANDS goes into the Glass Jar.. You TOUCH and grab and YOU PULL out the Heart.. my breathe.. I can feel my Heart.. it is starting to Beat.. but this Beating start to go faster as I see YOUR HANDS grab and Your Wrap Your Arms around YOUR HEART.. I can feel my Breathe.. IN breathes IN and Breathe Out.. as I am lost in the Moment.. When YOUR HEART draws near to Your Chest.. I look up to see the two eyes.. YOU are so Beautiful.. I can't breathe.. YOU are so Beautiful.. WHAT AM I suppose to do when YOU stand there too close.. I see Your Heart.. so this is Your Heart.. I can't breathe.. because WHY did I doubted that It was Not.. WHY did I think that This Heart did not Belong to YOU.. I know because YOU are like a Dream comes True.. YOU are a woman that NO MAN can handle.. when YOU are so Close.. YOUR SMILE.. YOUR BEAUTY.. it take My breathe away.. feels like a storm Hits My Head.. I am not sure why I feel so Light headed.. I feel like I want to crash Down.. a WIND.. strong Wind came and Just swept me Off the Feet.. I am not sure what hit me so Hard.. But I see YOU holding that Heart.. Can I hold YOU.. May I hold YOU and your Heart.. NOW I know that it is YOU.. the most beautiful.. It is YOU.. Please.. give me Your Heart back.. I think you are Holding YOUR HEART just too long.. Let me please be the One to Love Your Heart.. I need YOU to put your Heart back into this Glass Jar.. I need Your Heart.. Please give it to me.. give it back to Me.. I need that HEART.. I don't want YOU TO GO.. so Please.. I know that I can Love your Heart more than YOU can Love that Heart.. as I stand there.. lifting up the Glass Jar.. Now it is empty.. Only YOU can put that Heart so I can Love YOU.. far and be distance away from Me.. it aches.. I ache many times.. I ache looking at your Picture.. I ache when I eat.. I can't eat because I think of YOU.. I ache when I am breathing and alive.. I ache trying to go to sleep.. some nights it is so hard to sleep.. I would get few hours but once My eyes open.. I see YOU.. I think of YOU.. I miss YOU.. I would say Gosh.. WHY.. I just can't stop.. I need YOU right.. is this HOW MUCH I NEED YOU NOW.. that I just can't stop thinking and wanting to be with YOU and Love you.. and Miss YOU.. I would get out of the bed.. I Look out the Window.. light rain of showers falling from the sky.. I miss YOU.. why this rain.. I needs to run in the Rain.. get YOU off my Mind.. I can't stop thinking about YOU.. what YOU HAVE done to me.. why.. I feel like I am dying inside.. I feel like it hurts because I am dying for YOUR LOVE.. as I open the front door.. I look up.. I begin to walk down the side walk.. I can feel the light rain hitting Me.. It feels so cool outside.. and I turn.. I still see the Moon and I face the Moon.. I open my Mouth LOOKING at the Moon.. and I say.. DO YOU HEAR ME.. Please.. Give an Ear to Me.. DO you think I can send a Word.. I have a picture of the One WHO I LOVE.. and I look at the Picture looking UP at the Moon.. In front of me is YOUR PICTURE.. Behind is the BIG MOON.. and I open my mouth.. I love YOU.. and YOU know How Much I love YOU.. but right Now.. I am missing YOU SO BAD.. like I got hit by something.. and it hurts when YOU get Hit.. that kind of a Hit where YOU Know it hurts from the Inside.. and since I am missing YOU right Now and I want to be with YOU and YOU KNOW I LOVE YOU.. let me ask YOU THIS.. DO YOU LOVE ME.. Yes.. I am asking YOU this question.. because I am not sure.. DO YOU LOVE ME.. DO you ever think of Me.. DO YOU know how it feels when YOU are missing someone YOU LOVE.. It does not feel so GOOD when pain is being involved but I feel like in my Heart.. I want to be with YOU.. but WHY do I feel like YOU do not want to be with me.. I only feel the distance.. like far away.. WHY can't YOU love I am aching Inside.. I just can't take it anymore.. and I am hurting right Now.. I want to be with Her.. and you can see that I am sick.. dying inside.. Can you please give me some Pills.. maybe these Pills can help me to calm me down.. feels like a storm inside of me.. waves crashes into my Own Heart,@devinjo2318,2024-11-16T04:34:42Z,0,0.9999,Positive,Positive
"I am very grateful to have been a fan of Ariana Grande for over 10 years, the way she composes, how she puts love and dedication into her works. These video clips and the lyrics are simply synchronized, it feels like I'm watching a movie. Many congratulations to the entire production including Ariana <3",@maraachan,2025-01-27T10:47:15Z,0,0.9589,Positive,Positive
This video is so powerful,@FoundWanderersOfficial,2025-04-21T22:19:44Z,0,0.5598,Positive,Positive
Autotune,@AnnistonMahaffy,2024-12-14T13:22:04Z,0,0.0,Neutral,Neutral
Fantastic baseline & vocal hamonics! Beautiful track! 👌,@jamies1974,2025-01-22T10:56:40Z,0,0.9351,Positive,Positive
am i the only one who feels like since her return she has been singing about her reality? Like its not just lyrics?,@MenachemMendenhall,2025-02-08T11:58:30Z,0,0.6553,Positive,Positive
It makes me emotional and great song too! Thank you Ariana!! ❤,@akaowkiwjskslsksoakakala,2024-12-05T14:20:04Z,0,0.9228,Positive,Positive
this gives me Robyn vibes in the best way. circa Dancing on My Own,@tenorfab,2024-12-02T15:32:24Z,0,0.6369,Positive,Positive
this song hits me in so many ways. too many relationships have left me feeling this way. im sorry if anyone has felt the emotions that ari is singing about xx,@atomrat2434,2024-12-15T09:05:23Z,0,0.0516,Positive,Neutral
Already feels nostalgic,@buteramoonlightbae8822,2025-01-11T21:19:51Z,0,0.0,Neutral,Neutral
How Ari beautifully wrote the lyrics 💖,@faryalhuma9522,2025-02-15T17:52:34Z,0,0.8779,Positive,Positive
"Ari baby, this was also for me it takes us so deep every word and this song is now just as important as they are to us",@alicerose2422,2025-04-05T07:24:15Z,0,0.2023,Positive,Neutral
"Essa música mexe tanto, mesmo depois de tanto tempo, por ser tão real em nós, em pleno 2025, ela me fez lembrar 2013 WTF A dor que senti naquele tempo, é exatamente o que esse vídeo mostra, em alguns aspectos bem pior, pois não tinha uma forma mágica para simplesmente esquecer, foi muito sofrido e demorado, mas passou.... Mas a cicatriz ficou, para eu lembrar sempre, primeiro de mim!!!",@ccalado2982,2025-03-04T01:55:43Z,0,-0.7513,Negative,Positive
"How Ari sings the passage that ends on rather die, esp die is Tomaten to forward character, Ari and death a word around feels of insecurity tongued our by Ari in a scre giving tone. That is end of character or end of horizon?¿¿",@danielkorosec9944,2025-08-16T04:51:59Z,0,-0.9201,Negative,Neutral
This is probably the most realistic and authentic version of Ariana I’ve seen and this song is literally a knife through you cutting deep cause the emotion 😢 and work she put into this song it’s a beautiful disaster of a masterpiece absolutely love it and the fact that she is my age 32 years old just love Ariana she a beautiful woman and talented singer,@madeofgold8199,2025-02-11T20:58:38Z,0,0.9531,Positive,Positive
"In my country there is a song almost exactly like yours. From the melody to the images in the MV, they are the same",@Lethuyuyen-z3r,2025-08-03T04:32:12Z,0,0.3008,Positive,Neutral
"So annoying this gal ,so fake ,omg Peter's annoying  shows up everywhere annoying",@DaveDoran,2024-11-09T17:41:21Z,0,-0.8883,Negative,Negative
"I wish there was an acoustic version of this song, I love it but for me it’s ruined by all the extra house music style beats (not a fan of techno or house music) 😢",@roseflaherty4647,2024-12-31T23:08:21Z,0,-0.807,Negative,Neutral
Keith Urban’s acoustic version of this is 1000 times better.,@ImFreezerBurnCompared2Cool,2025-04-27T19:29:40Z,0,0.4404,Positive,Neutral
OMG EVAN PETERS MAKES MY HEART SKIP A BEAT UGH SO HANDSOME,@lostwoods93,2025-04-30T18:45:18Z,0,0.7591,Positive,Positive
This song has become LOVE and DEEPSPACE (more like love and depression) OST 🤣🤣🤣🤣🤣🤣🤣,@ikano89,2024-12-09T08:34:19Z,0,0.9847,Positive,Positive
July 2025 The heartbeat in the music,@tparish6182,2025-07-25T05:09:32Z,0,0.0,Neutral,Positive
She’s giving Gwen tennison vibes,@markmonroy5622,2025-05-24T08:23:03Z,0,0.34,Positive,Neutral
"Omg,wt a lyrics....",@sarveshks9353,2024-10-24T05:54:29Z,0,0.0,Neutral,Positive
Can't believe this song is already nostalgic.,@qtmakss,2024-12-19T13:59:15Z,0,0.0,Neutral,Neutral
Never understood this song before now.  The lyrics always seemed so conceited but the  melancholy is palpable making the song memorable.,@Namugaseum,2025-01-09T21:09:16Z,0,-0.5927,Negative,Neutral
Just a heart beat away❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,@VuVu-pz1gs,2024-11-13T01:20:29Z,0,0.9995,Positive,Positive
"This video is so impressive and emotional, wow",@Sophie_nikk,2024-12-29T01:59:32Z,0,0.8722,Positive,Positive
She knows...I know! 🥲🥲🥲 i love this song as much it kills me so deeply.,@matheusmelo4887,2025-07-28T16:36:05Z,0,0.2481,Positive,Positive
Wait for your love backup vocals came from another song on Nickelodeon that another girl was singing.,@LeahDevorah,2025-04-06T07:15:25Z,0,0.6369,Positive,Positive
Love this! Getting some Robyn - Dancing On My Own vibes 🩷,@LoveJoyNBlessings,2025-01-21T03:29:08Z,0,0.6696,Positive,Positive
This gives taeyeon what do I call you vibes 💫,@mdrepon2574,2024-12-24T08:37:23Z,0,-0.2263,Negative,Neutral
I literally can’t stop listening!! I wish I could forget too. He broke my heart and I let me which is fucking worst. I should have known better,@terrynicholson6381,2025-06-29T08:43:59Z,0,-0.2679,Negative,Neutral
I'm a vocalist and I love me some Arrianna yes sir you go girl,@jimjohnson2190,2024-12-22T21:20:39Z,0,0.7845,Positive,Positive
does anybody else notice the lyrics I saw coming and I cried are no longer in this,@EmmaEubank,2025-06-24T20:03:57Z,0,-0.5859,Negative,Neutral
"This days authentic is sale your soul to lucifer .people sacrifice the light of GOD FOR A LIE FOR A TEMPORARY MATERIALS  THINGS ,NOT ETERNAL LIFE WITH JESUS!!! LOVE JESUS MY GOD FOREVER AND EVER!!!",@wakeupamerica6438,2025-01-15T17:49:53Z,0,0.9147,Positive,Neutral
Die With A Smile smashes this song btw beats it on the numbers 2 fold too,@buffayboy3340,2025-01-06T02:28:28Z,0,-0.34,Negative,Negative
It already feels nostalgic,@buteramoonlightbae8822,2025-01-06T14:28:22Z,0,0.0,Neutral,Neutral
Perfect vibes—,@ronaldkarr3041,2025-05-06T13:18:11Z,0,0.5719,Positive,Positive
This song triggered so many emotions in me. I cried so much. How painful is to let some one go when that one person is everything you desire and wanted. This longing and  then con Josh li letting it all go….,@user-ym6xh2ro2o,2024-11-05T10:38:16Z,0,-0.492,Negative,Neutral
"How did I just realize the power of her being able to walk down the street and not having emotion or reaction to her old boyfriend- like yes ik her memory was erased but idk man its so powerful and it hit me so hard. Like after all that hurt she endured, she doesn’t even give the person a second glance or thought. It’s use beautiful",@lavenderbutterflytv13,2025-01-14T00:59:38Z,0,0.8762,Positive,Neutral
"I am Cat, and my voice resembles that of Miss Piggy; it is arguably one of the most annoying voices in existence!",@dommay8732,2025-01-10T21:41:59Z,0,-0.7082,Negative,Negative
Awww so sweet n emotional song 😢❤,@baokhur9515,2024-11-22T07:04:52Z,0,0.7397,Positive,Positive
Her VOICE IS AMAZING AND HER BEATUY I WISH I WAS HER SHES SO PRETTY OMG I CANT IM A BIG FAN❤❤❤❤❤❤❤❤ I,@Kalincastro,2025-03-05T23:53:21Z,0,0.995,Positive,Positive
Yoooo ari Kari wish you the best endeavors in this god awful victorious fucked us all my bad home girl I kind of leaked you to free stardom....funnnnn isn't it? 😅😂,@MorgansMusicalMind,2025-05-28T07:21:12Z,0,-0.033,Neutral,Positive
"The chorus is amazing, the tune is great but verses need to be longer and production quality needs to be better, the music overpowers during the verses and the lyrics cant be heard properly.",@aishwaryamatta2328,2025-02-15T02:27:41Z,0,0.8316,Positive,Positive
2:58 hits so deep 🥲,@selenamoments1283,2025-02-09T03:45:01Z,0,0.0,Neutral,Positive
Ari you’re the best. You feel our emotions ❤,@souvickdas607,2025-07-24T04:11:24Z,0,0.8555,Positive,Positive
I really love that Ariana Grande was born under the sign of Cancer!♋❤ Cancerians are the most emotional signs and she eminates so beautifully in her songs!,@abrahamhidalgo4789,2025-03-31T04:58:39Z,0,0.797,Positive,Positive
So emotional,@buteramoonlightbae8822,2024-12-09T22:28:51Z,0,0.2247,Positive,Neutral
"Great pick me up positive and emotional song.  Glad you are about the music first and foremost and are not a sex symbol in this chapter and I feel it cheapens an artists talent if showing skin is part of the equation.  This is the best format, live performance with a band of great musicians who don’t need to dance around.  My two cents for what I think is best for Ariana’s career and legacy.  Good dress and clothing is attractive and classy and Arianna still looks great but as the good witch now.  Let me add any wealthy health advocate does intermittent fasting and has very low body fat as Arianna reflects now.  She might be the healthiest ever for longevity and people calling this anorexic have it wrong I think.   Peace out…TRap",@melodicaether6294,2025-06-18T23:31:15Z,0,0.9704,Positive,Positive
"This has got to be the most painful experience for any human who has felt true love for that someone else to have to endure. Who wants to forget the person that made your heart skip a beat, turned the world into your personal playground, made you want to continue to live after all your will was gone. No matter what happens or who may come along, no one will ever take His place. He will forever live in My ❤ in My 💭 and in My 🧠",@YayaX-xn9tn,2024-12-18T00:30:56Z,0,0.8842,Positive,Neutral
"Crazy I was just having a conversation w/ my sister the other day about erasing memories. Sobbing. She is truly so amazing & so intimate how she just makes real life heartbreak, happiness, etc. come to life through a screen so powerfully.",@briannashelbyofficial,2025-01-07T09:14:48Z,0,0.567,Positive,Positive
Betsy definitely wrote thing song after Evan Peters left his synthetic girlfriend for real human,@theycallme_minh,2024-11-11T04:35:32Z,0,0.4019,Positive,Neutral
"I get the msg that this song is for her fans and for the media. She's talking about waiting for yall to love her again. Celebs get temporarily canceled, and then people forget the drama and start loving them again. She's obvi not breaking up with Ethan just because people hate her for a minute. She says it's just her and herself until yall love her again. She also says ""at least I look this good "" showing how she doesn't care what people say bcuz she knows her ""truth"". Obvi at the end of the day she IS a homewrecker BUT people will love her again.",@thinkaboutit2137,2025-04-19T06:07:51Z,0,0.9131,Positive,Positive
Eternal Sunshine of the spotless mind vibes 😢😭,@lizzet3711,2025-08-25T01:58:02Z,0,-0.4588,Negative,Neutral
Currently obsessed with this song! I love her voice and the lyrics!,@karencortez44,2025-01-25T07:47:39Z,0,0.6229,Positive,Positive
It already feels nostalgic,@buteramoonlightbae8822,2024-12-03T21:34:41Z,0,0.0,Neutral,Neutral
it made emotional again,@boombilat26,2025-04-07T08:42:26Z,0,0.1531,Positive,Neutral
Never thought I would relate to this song. I just went through the worst relationship of my life and I wish I could do this. I just wanna forget I’m in so much pain.,@gracienicole754,2024-11-21T14:39:50Z,0,-0.7832,Negative,Neutral
This songs lyrics are actually so relatable its heartbreaking 💔,@Rammstein_Fan_4_Life,2025-01-28T14:30:54Z,0,-0.2878,Negative,Neutral
"Always when i see that girl i feel she is surrounded by the negativ vibes of prostet*tion,  tryin' to be as white as possible for money. Poor girl 😢",@SabinUche,2025-02-15T12:10:23Z,0,-0.7351,Negative,Negative
"Everyone in the music industry has problems, celebrity, a lot of money does not bring happiness and this is found in their songs, their sadness turns into art, only from suffering is art truly born, unfortunately, I cried on this song, I admit from the first chords, Ariana, you conveyed everything you wanted! Love always hurts, it leaves scars, unfortunately that's how man is and because of pride he loses a lot! most often it is easier for us to hurt than to say a good or encouraging word, because inside we all suffer! It's just that we like to mask it, but we all suffer. I congratulate you on this wonderful girl, you've outdone yourself! Take care Ariana! And I hope you find peace and true love!",@corinamagda1577,2024-12-12T21:45:11Z,0,0.9826,Positive,Positive
"The first time I heard this song I found it curious, I wasn't used to this kind of music, especially coming from arii, but literally his voice conveyed his feelings to me , accompanied by the video it is impossible not to feel emotion, the truth lagrimee . Thank you Ari for your music and for conveying so much. ❤",@anyglow.yoceani,2024-12-09T06:49:59Z,0,0.9331,Positive,Neutral
vibes 🎧,@starlagladden7782,2024-12-17T22:44:55Z,0,0.0,Neutral,Neutral
With billie eilish lady gaga beyonce sabrina what do you guys expect.. their songs composure and lyrics are much better. Who tells Ariana to release album at the beginning of the year lol this is flopping move. Even avril has new song bruh,@tonedeaf7672,2024-12-02T15:54:06Z,0,0.6908,Positive,Neutral
I’ve never heard anything so awful. Music has gone so down. Ridiculous,@Remmy-iq3bs,2025-03-21T00:50:40Z,0,-0.768,Negative,Negative
"""So for now its only me, and maybe thats all i need"" That hits deep",@EstherYusuf-fp9cq,2024-11-23T16:20:38Z,0,0.0,Neutral,Positive
its sooo hard disconnecting to that person  after your 9 year relationship.. but you have to. for yourself. so this songs is so deep.,@angelicaamponin5768,2025-03-13T22:13:46Z,0,-0.0516,Negative,Neutral
Her voice is magical. This song is amazing. Love everything about it. The lyrics the beat the voice.... so good to hear your voice again.,@acaudill1984,2025-03-16T05:27:40Z,0,0.9143,Positive,Positive
Ariana grande is the best. sound so emotional.😍.I feel her.,@ngochoang2430,2025-01-02T11:58:54Z,0,0.8545,Positive,Positive
This mv makes me so emotional ☹️☹️,@mera2791,2025-01-08T21:02:02Z,0,-0.4519,Negative,Neutral
This is a deep music video ❤,@LITTLEMISSSWIFTIE-13,2025-03-17T20:53:10Z,0,0.6369,Positive,Positive
Why do I feel like this song has a deeper meaning,@SouthallFalcon-p1f,2025-03-12T19:20:58Z,0,0.3612,Positive,Neutral
OMG I LOVE THIS SONG SO MUCH I KNOW ALL THE LYRICS,@Edenscreativecorner,2024-12-31T15:44:29Z,0,0.6369,Positive,Positive
Omg this song is the first time I deeply thought about her perspective. That being a celebrity under scrutiny can feel like everyone hates you. And that everything you do is wrong. I never want to make someone feel that way.,@jamie_hamm,2025-01-07T07:28:50Z,0,-0.575,Negative,Neutral
"This song & vocals are gorgeous, the music video… cracked me to my core. 🥹💔",@Jay_Frank13,2024-11-04T04:03:31Z,0,0.7269,Positive,Positive
"My head canon, that probably isn't true but ah well, is that this isn't about a person but about her relationship with the media. Before you disagree, go read the lyrics and think about it",@CertifiedGFmusic,2024-12-01T21:22:20Z,0,-0.3434,Negative,Neutral
"super underrated song....i love the melody, the lyrics, the video, the sad reality.......",@lachinita2007,2024-11-27T04:56:52Z,0,0.7184,Positive,Positive
"Love is hard, and she shared her interpretation in the most beautifully emotional and relatable way. Thank you.",@camillepace6194,2024-10-18T13:32:00Z,0,0.927,Positive,Positive
Giving me a dancing on my own vibe from Robyn,@marieBonzom1,2024-10-17T15:56:12Z,0,0.34,Positive,Positive
"This is truly one of ari's best songs. If not, the best. The melody, the lyrics, the meaning, the vulnerability in this song is unmatched. This song invokes feelings in me that I run from. Feeling scared, being alone, learning to love myself. Ari knows how to invoke those emotions and express them in her music. Her as a person and her aura and energy makes you feel her music so much more. She is truly a magnificent artist and I love her. She's one of the rare artists I love almost every song of and I can never hate. She's just beautiful. Internally and externally. Ari never gets old.",@lifewithyana2924,2024-10-31T08:38:52Z,0,0.9814,Positive,Positive
the vocals are so pretty,@JANEEL,2024-10-26T06:10:57Z,0,0.6269,Positive,Positive
"It’s been 7 months and still I can’t stop listening to this song. The lyrics, the emotion Ari brings and the personal memories I relate to. Can’t wait to sing this song on her next tour and cry at the same time 😅😊",@nikolaynikolov8047,2024-10-25T10:43:14Z,0,0.4939,Positive,Positive
"it's magical how great someone can become from time and surviving tribulations. That melody at 2:59 is awesome. It feels both new and nostalgic. I kinda wish I had more of that melody in the beginning, even as a background or to replace the second chorus at 1:45. I think this element could have kept it a bit more lighter and dance- vibe like, without losing the weight of the song. I have to listen few more times. I loved the beat too. It feels very purple and pink and the kick at 1:52 flowed amazing. I wonder what you'll be creating in 2028. Excited for Wicked! It'll be my first time ever seeing it and I'm a theatre kid! 😜❤",@JANEEL,2024-10-24T23:42:52Z,0,0.9841,Positive,Positive
"How emotional 😢 really felt that, almost started crying on the bus",@jessicavliet6795,2024-10-23T15:58:35Z,0,-0.651,Negative,Positive
Why is this already nostalgic,@buteramoonlightbae8822,2024-11-26T20:36:11Z,0,0.0,Neutral,Neutral
This vdo made me cry. Ari is not acting and her emotion is so true.,@michelle-ky1hc,2024-10-20T12:35:08Z,0,0.1321,Positive,Neutral
I finally realized what itch this scratches. Definitely a little different but very similar to Call Your Girlfriend by Robyn... Or maybe Dancing on My Own..... basically that whole album from Robyn. This is not a bad thing! Great vibes all around,@theitchiestwitch,2025-04-03T21:17:10Z,0,0.9112,Positive,Positive
"Ariana Grande never fails to deliver raw emotions with her angelic voice! 🎶✨ This song is heartbreakingly beautiful, capturing the pain of letting go while still holding on to hope. 💔🌟 The visuals perfectly complement the story—who else feels like they’re living through every lyric? Let’s show some love for this masterpiece! 🙌❤",@DreamyMelodies55,2024-12-19T06:44:26Z,0,0.9803,Positive,Positive
Is it just me or is the deep meaning here about abortion?,@Blissmal_joy,2024-12-14T12:53:17Z,0,0.0,Neutral,Neutral
wowwww nostalgic,@MiRa-tq5rl,2024-10-15T09:39:28Z,0,0.0,Neutral,Neutral
@kwaku beats to Mrs grande.......who grade  ??ta sampaikke green hijau ijo....terkait Kabeh lho dalton tampan Karo tinggi badane sopo mantanmu sebelume terkait Kim kadharsian...lha kene sumpah tersinggung tapi di ulang terus omong kosonge pemerintah mu utekke piye ya Heran kene bading Indonesia pemerintah e utekke piye ya Heran kene jujur,@StringTone-t6v,2024-10-13T12:07:40Z,0,0.0,Neutral,Neutral
Brooke maya and all my friends from high school who I haven’t seen since  March 2020  this video makes me think of them L😊never seen it before so beautiful and emotional   felt like I was going to cry multiple times love you all  so much and you Ariana so much hopefully we can all see each other eventually  at some point in the future ❤️❤️❤️❤️❤️❤️,@Aydan2002kqy,2024-10-13T03:45:30Z,0,0.9783,Positive,Positive
It's Catchy and Deff Catching My Attention Everytime I Listen to this 😌,@ChacharlzHoney,2025-03-05T14:37:44Z,0,0.4588,Positive,Neutral
beat is on the money,@RelaxAndSmokeMeth,2024-10-09T03:54:10Z,0,0.0,Neutral,Neutral
This video has a great vibe to it and i really liie the storyline,@danaburke5285,2025-07-04T00:47:08Z,0,0.6249,Positive,Positive
The concept of the video and the lyrics are so in sync. Truly a great record 👏,@tahmidkhan1047,2024-10-06T18:14:39Z,0,0.8055,Positive,Positive
